url_path,views_total,views_unique
/jens62/geberit-aquaclean,124,48
/jens62/geberit-aquaclean/issues,29,6
/jens62/geberit-aquaclean/blob/main/docs/hacs-integration.md,25,14
/jens62/geberit-aquaclean/issues/21,23,6
/jens62/geberit-aquaclean/tree/main,14,3
/jens62/geberit-aquaclean/tree/main/docs,10,2
/jens62/geberit-aquaclean/tree/main/docs/developer,8,1
/jens62/geberit-aquaclean/issues/31,7,3
/jens62/geberit-aquaclean/issues/32,7,2
/jens62/geberit-aquaclean/stargazers,7,1
